CustomerID,StockCode,Description,InvoiceDate
710da9d6-be82-5abb-a34d-d7cf2ae9faee,41::Sports,Sports,1788088757
e511bf17-4f02-5677-a304-0dc73de501ef,418::Computers,Computers,1788114502
710da9d6-be82-5abb-a34d-d7cf2ae9faee,493::Entertainment,Entertainment,1787811593
710da9d6-be82-5abb-a34d-d7cf2ae9faee,25::Clothing,Clothing,1787723620
a2522907-eeec-5993-8a84-e908c7546e07,251::Smart Home,Smart Home,1787778893
7bf104af-b9ad-56cd-96be-46b759673c4e,316::Art,Art,1782644316
7a6b72da-5283-5ab2-af6c-23c4817217bc,179::Sports,Sports,1782967754
7a6b72da-5283-5ab2-af6c-23c4817217bc,398::Computers,Computers,1782851354
f8c23630-7dff-58f5-88f0-e9e63d94043d,151::Food &amp; Grocery,Food &amp; Grocery,1788934679
d1cfb79d-a7fb-5326-9b05-56e621cb174c,369::Home,Home,1788946765
bf1f699b-7802-5efa-b217-0e27f4b47cd1,175::Books,Books,1784700141
8a05b107-a6e9-575d-9fb7-e021186805c5,195::Garden &amp; Tools,Garden &amp; Tools,1784702028
bf1f699b-7802-5efa-b217-0e27f4b47cd1,154::Art,Art,1784030534
75253a18-6695-5c40-9f57-7fdc2897b611,156::Art,Art,1783923437
1c616ac7-9491-5642-bf2e-29748772a1fb,251::Art,Art,1785201722
1c616ac7-9491-5642-bf2e-29748772a1fb,27::Smart Home,Smart Home,1785259744
3cb426a0-94e8-58c5-ac00-81b4756854f8,37::Art,Art,1785132187
bf1f699b-7802-5efa-b217-0e27f4b47cd1,434::Clothing,Clothing,1785132379
621cbfd9-0d03-5f05-abda-45209ae73f65,240::Art,Art,1785132940
d6dc5cea-a954-551d-94c3-c2975f212276,264::Electronics,Electronics,1785133034
fa8c7aae-ffa2-58ee-b393-323450d8cb69,351::Automotive,Automotive,1785133161
bf1f699b-7802-5efa-b217-0e27f4b47cd1,329::Handmade,Handmade,1785151694
8a05b107-a6e9-575d-9fb7-e021186805c5,402::Movies,Movies,1785184114
8a05b107-a6e9-575d-9fb7-e021186805c5,282::Art,Art,1784425423
fa8c7aae-ffa2-58ee-b393-323450d8cb69,394::Handmade,Handmade,1785041955
bf1f699b-7802-5efa-b217-0e27f4b47cd1,148::Outdoors,Outdoors,1785090414
8a05b107-a6e9-575d-9fb7-e021186805c5,4::Baby,Baby,1783378214
75253a18-6695-5c40-9f57-7fdc2897b611,251::Outdoors,Outdoors,1784095439
8a05b107-a6e9-575d-9fb7-e021186805c5,350::Smart Home,Smart Home,1784098051
621cbfd9-0d03-5f05-abda-45209ae73f65,26::Handmade,Handmade,1784113978
8a05b107-a6e9-575d-9fb7-e021186805c5,124::Industrial,Industrial,1784355992
d6dc5cea-a954-551d-94c3-c2975f212276,84::Books,Books,1784601068
07c5c191-84de-5361-9da3-db2ea7e35791,34::Baby,Baby,1784677720
d3c0596b-473e-5e7d-902a-b86e39e0e78f,153::Books,Books,1783567058
d3c0596b-473e-5e7d-902a-b86e39e0e78f,269::Music,Music,1783589804
8a05b107-a6e9-575d-9fb7-e021186805c5,198::Sports,Sports,1783604451
d3c0596b-473e-5e7d-902a-b86e39e0e78f,111::Shoes,Shoes,1783510129
58528694-af29-5511-a6f4-76dba0d7df6e,266::Games,Games,1783816792
621cbfd9-0d03-5f05-abda-45209ae73f65,493::Art,Art,1784170954
621cbfd9-0d03-5f05-abda-45209ae73f65,77::Beauty,Beauty,1784185387
621cbfd9-0d03-5f05-abda-45209ae73f65,441::Shoes,Shoes,1784187414
621cbfd9-0d03-5f05-abda-45209ae73f65,363::Food &amp; Grocery,Food &amp; Grocery,1784211868
abdf3afd-19f9-594b-93ca-44f9345bd1f6,165::Books,Books,1787897242
dc92d000-fdd6-502e-8ab2-83cb75d68345,385::Games,Games,1787899452
abdf3afd-19f9-594b-93ca-44f9345bd1f6,117::Beauty,Beauty,1787945148
c11ec8e4-53b0-5e54-b7f2-aacb158b56ec,268::Automotive,Automotive,1787328036
3950375c-9f4a-5f63-a53a-92513b3cb3f0,251::Outdoors,Outdoors,1788016686
abdf3afd-19f9-594b-93ca-44f9345bd1f6,348::Clothing,Clothing,1788025731
abdf3afd-19f9-594b-93ca-44f9345bd1f6,264::Shoes,Shoes,1788040836
3950375c-9f4a-5f63-a53a-92513b3cb3f0,251::Health,Health,1787726584
abdf3afd-19f9-594b-93ca-44f9345bd1f6,192::Games,Games,1787758808
90d94243-1936-5f9d-b497-c3cfe4eb3687,150::Baby,Baby,1788064543
5d428f69-7da9-5813-924a-2d0e2d0e41ac,163::Automotive,Automotive,1788070093
d26bb6d2-7c63-5389-b103-be7a6a0dd2b5,251::Art,Art,1788071744
d26bb6d2-7c63-5389-b103-be7a6a0dd2b5,383::Kids,Kids,1788108558
d26bb6d2-7c63-5389-b103-be7a6a0dd2b5,454::Clothing,Clothing,1788117852
dc92d000-fdd6-502e-8ab2-83cb75d68345,293::Games,Games,1788245002
90d94243-1936-5f9d-b497-c3cfe4eb3687,383::Games,Games,1788274465
86ed8796-9b3c-5edd-ac91-825f30fc63fd,476::Home,Home,1788276568
3950375c-9f4a-5f63-a53a-92513b3cb3f0,491::Pet Supplies,Pet Supplies,1788290481
abdf3afd-19f9-594b-93ca-44f9345bd1f6,468::Clothing,Clothing,1788324020
21c04bca-23c6-5ff7-a408-f9f06c35bf46,25::Books,Books,1788330372
f9a5ae6b-d8d6-5694-868b-edd03742dce1,176::Electronics,Electronics,1788741167
4b1f7efb-3401-5d06-9f69-4c5267da107a,32::Food &amp; Grocery,Food &amp; Grocery,1788589785
abdf3afd-19f9-594b-93ca-44f9345bd1f6,365::Shoes,Shoes,1788607177
4b1f7efb-3401-5d06-9f69-4c5267da107a,388::Games,Games,1788627933
6bd84e5c-c798-56cf-af8b-91c48c6331be,251::Art,Art,1788136371
6bd84e5c-c798-56cf-af8b-91c48c6331be,264::Home,Home,1788149489
4b1f7efb-3401-5d06-9f69-4c5267da107a,308::Movies,Movies,1788155742
4b1f7efb-3401-5d06-9f69-4c5267da107a,186::Handmade,Handmade,1788206802
d26bb6d2-7c63-5389-b103-be7a6a0dd2b5,484::Books,Books,1787807318
3950375c-9f4a-5f63-a53a-92513b3cb3f0,264::Baby,Baby,1787865357
d26bb6d2-7c63-5389-b103-be7a6a0dd2b5,180::Home,Home,1787646229
4b1f7efb-3401-5d06-9f69-4c5267da107a,304::Home,Home,1788415520
a26e4e07-0eaf-5bca-92e6-4b27ab9911cd,53::Health,Health,1787465753
abdf3afd-19f9-594b-93ca-44f9345bd1f6,59::Toys,Toys,1787478877
abdf3afd-19f9-594b-93ca-44f9345bd1f6,326::Kids,Kids,1787483537
abdf3afd-19f9-594b-93ca-44f9345bd1f6,457::Industrial,Industrial,1787508152
abdf3afd-19f9-594b-93ca-44f9345bd1f6,300::Clothing,Clothing,1787529205
dc92d000-fdd6-502e-8ab2-83cb75d68345,269::Home,Home,1788500041
abdf3afd-19f9-594b-93ca-44f9345bd1f6,200::Home,Home,1787553018
c11ec8e4-53b0-5e54-b7f2-aacb158b56ec,314::Electronics,Electronics,1787581997
abdf3afd-19f9-594b-93ca-44f9345bd1f6,251::Beauty,Beauty,1787607175
3950375c-9f4a-5f63-a53a-92513b3cb3f0,114::Food &amp; Grocery,Food &amp; Grocery,1787404667
abdf3afd-19f9-594b-93ca-44f9345bd1f6,84::Movies,Movies,1787420389
a0f65b99-5c4c-51cf-abb9-4c9c7a0bc966,251::Baby,Baby,1788244087
51fb680f-2e27-536b-95d2-bdbb9dbeedf9,85::Shoes,Shoes,1788265983
1afcb9e2-5f37-5508-a261-4d772061c216,238::Garden &amp; Tools,Garden &amp; Tools,1788071391
1afcb9e2-5f37-5508-a261-4d772061c216,1::Sports,Sports,1788072414
1afcb9e2-5f37-5508-a261-4d772061c216,176::Music,Music,1787410609
0c29883d-9182-563b-8b1d-52202ec203c0,468::Clothing,Clothing,1787429478
a3e7f030-0c96-5769-8ea6-af9f3e36c92a,51::Movies,Movies,1782805859
042e7286-732c-5508-8f21-93987f8a4465,482::Games,Games,1782713064
042e7286-732c-5508-8f21-93987f8a4465,484::Toys,Toys,1782504304
00f99f91-ffb1-5157-a448-26fc86aadcf4,256::Jewelry &amp; Watches,Jewelry &amp; Watches,1782640760
042e7286-732c-5508-8f21-93987f8a4465,50::Garden &amp; Tools,Garden &amp; Tools,1782528297
00f99f91-ffb1-5157-a448-26fc86aadcf4,225::Handmade,Handmade,1782558325
f4d0560e-14ed-508c-9003-dfe809c915b2,173::Electronics,Electronics,1781816455
fbee642a-ae6c-521a-bf5f-6e3031a06ffc,60::Industrial,Industrial,1788934871
7839bc9a-de6b-5db2-90c2-790b07f6c2a4,464::Movies,Movies,1788935391
7839bc9a-de6b-5db2-90c2-790b07f6c2a4,388::Kids,Kids,1788943847
7839bc9a-de6b-5db2-90c2-790b07f6c2a4,251::Art,Art,1788946823
865be3b4-33a4-500f-9e1c-f2dbc61786d6,118::Outdoors,Outdoors,1788946868
233545b0-576a-591a-b292-34b897383d27,93::Art,Art,1785255967
561e2bdd-b4e2-57e9-a385-1bc330b615b3,251::Music,Music,1784354498
768152ea-8124-5588-a814-ddff5aeb9d02,446::Computers,Computers,1784354751
15fcc105-170d-505a-9550-fc9e6945ba51,142::Toys,Toys,1784356489
d89c740a-ac08-5ce5-bd77-8896d6ed82fa,251::Pet Supplies,Pet Supplies,1785144535
c7b3c7b7-81f0-5905-9765-698a78f1a2d8,316::Music,Music,1783997135
a42dd4ef-e3be-5ef5-857f-55e0621d7af6,360::Food &amp; Grocery,Food &amp; Grocery,1783844072
a42dd4ef-e3be-5ef5-857f-55e0621d7af6,138::Computers,Computers,1783966181
74303301-0ab8-5322-8a2c-82bae7e77009,40::Music,Music,1784838200
a0ad1a0e-d059-52e2-8c63-660930340775,497::Movies,Movies,1788934485
a0ad1a0e-d059-52e2-8c63-660930340775,193::Industrial,Industrial,1788935880
01e5afe4-b491-52d2-a8b8-a7bcaf08067a,481::Smart Home,Smart Home,1788934534
ca7b695b-6bb4-5393-8b20-4b02a69541b9,178::Music,Music,1788934566
273400b5-73d9-5031-bde9-0c2ac97dfdb3,12::Books,Books,1788946855
59310851-7478-5a20-98a3-33b41d161e0c,491::Games,Games,1788946871
590ba43d-aefe-50d7-8ed4-1bd4741752bc,251::Automotive,Automotive,1784786388
a569603f-c26a-5964-9dd5-6f4c842a57df,373::Kids,Kids,1784795312
bef73e96-7740-51d8-b4b9-60420783cbf6,447::Movies,Movies,1784443490
590ba43d-aefe-50d7-8ed4-1bd4741752bc,57::Smart Home,Smart Home,1784096200
f9e6455d-037a-5d0d-b5e9-9b5e1f66b5a0,205::Entertainment,Entertainment,1784290719
16290d6b-8d9f-534d-a4a2-04ce2e29c1c3,339::Clothing,Clothing,1783789132
590ba43d-aefe-50d7-8ed4-1bd4741752bc,221::Toys,Toys,1783809613
590ba43d-aefe-50d7-8ed4-1bd4741752bc,175::Industrial,Industrial,1784692813
7bf6c5fd-078b-590a-9f5f-d212c565aeb0,196::Music,Music,1783918141
16290d6b-8d9f-534d-a4a2-04ce2e29c1c3,455::Industrial,Industrial,1785018731
590ba43d-aefe-50d7-8ed4-1bd4741752bc,10::Electronics,Electronics,1784356686
16290d6b-8d9f-534d-a4a2-04ce2e29c1c3,165::Garden &amp; Tools,Garden &amp; Tools,1785133176
7bf6c5fd-078b-590a-9f5f-d212c565aeb0,251::Health,Health,1785133276
a569603f-c26a-5964-9dd5-6f4c842a57df,156::Clothing,Clothing,1785135110
16290d6b-8d9f-534d-a4a2-04ce2e29c1c3,281::Books,Books,1785185629
db0a7bba-293f-5be8-ba45-53a68c8753f4,377::Pet Supplies,Pet Supplies,1788233542
46c4e3b0-1e67-52ee-9a5c-a8e110af8ae2,481::Music,Music,1788278200
886f73de-4a79-5a48-be30-e13f8a722fd4,251::Industrial,Industrial,1787909441
46c4e3b0-1e67-52ee-9a5c-a8e110af8ae2,363::Computers,Computers,1788712120
886f73de-4a79-5a48-be30-e13f8a722fd4,330::Smart Home,Smart Home,1788645655
b89be285-1c30-5a97-ae87-d9cb2c3da001,6::Garden &amp; Tools,Garden &amp; Tools,1787465000
cc17d00f-bbec-596f-82cb-9c829a114020,118::Toys,Toys,1787508141
b89be285-1c30-5a97-ae87-d9cb2c3da001,345::Computers,Computers,1787344945
c16e359b-5980-53f1-8dda-e13b5088c236,135::Sports,Sports,1787606625
db0a7bba-293f-5be8-ba45-53a68c8753f4,114::Automotive,Automotive,1787984827
db0a7bba-293f-5be8-ba45-53a68c8753f4,138::Baby,Baby,1788416927
46c4e3b0-1e67-52ee-9a5c-a8e110af8ae2,198::Food &amp; Grocery,Food &amp; Grocery,1787753432
d5b41e46-a2ca-5674-9bea-2484af928d71,184::Computers,Computers,1788070938
b89be285-1c30-5a97-ae87-d9cb2c3da001,485::Music,Music,1788112308
bb215d0a-4e6e-5335-8b94-52a8a44a3cc5,293::Automotive,Automotive,1788539196
46c4e3b0-1e67-52ee-9a5c-a8e110af8ae2,85::Food &amp; Grocery,Food &amp; Grocery,1788753800
ec967049-358a-56e0-9635-266e4f2335db,412::Music,Music,1788924600
4444a576-05d3-5711-8715-e28a4ea02cd2,229::Baby,Baby,1788933762
00308c29-8588-59df-92b0-379199f05e9c,146::Music,Music,1788935100
ec967049-358a-56e0-9635-266e4f2335db,491::Handmade,Handmade,1788935284
b5974648-1390-5d9e-bac4-50e8a2b17c72,251::Books,Books,1788946788
b5974648-1390-5d9e-bac4-50e8a2b17c72,44::Sports,Sports,1788946789
240b70cb-10af-5a61-b396-5665d1189945,137::Games,Games,1788946831
dda45aef-a7d0-5160-a148-ea6ce9bd276f,69::Computers,Computers,1788946872
557c5f89-4ce3-5cff-902d-ab666c593734,266::Sports,Sports,1788069752
bfb9692f-cfb7-5fb4-ba89-6492b0a90e50,427::Electronics,Electronics,1788070157
4351aba6-9780-5d09-b7fe-22cee6da55b3,391::Smart Home,Smart Home,1788071093
557c5f89-4ce3-5cff-902d-ab666c593734,63::Garden &amp; Tools,Garden &amp; Tools,1788071304
557c5f89-4ce3-5cff-902d-ab666c593734,66::Electronics,Electronics,1788071828
4351aba6-9780-5d09-b7fe-22cee6da55b3,54::Computers,Computers,1788072001
bfb9692f-cfb7-5fb4-ba89-6492b0a90e50,345::Beauty,Beauty,1788093887
bfb9692f-cfb7-5fb4-ba89-6492b0a90e50,407::Industrial,Industrial,1788106753
628909e7-2e1d-5c6b-8ff8-4b787603c1be,11::Electronics,Electronics,1788120741
bfb9692f-cfb7-5fb4-ba89-6492b0a90e50,229::Sports,Sports,1788131198
bfb9692f-cfb7-5fb4-ba89-6492b0a90e50,243::Movies,Movies,1787321526
c644abad-efc8-59f2-9b0a-ab9141c6c3dc,392::Jewelry &amp; Watches,Jewelry &amp; Watches,1788761954
bb15c195-521d-5868-b583-59874b3e4bd7,420::Industrial,Industrial,1788764075
c644abad-efc8-59f2-9b0a-ab9141c6c3dc,96::Games,Games,1788770537
bb15c195-521d-5868-b583-59874b3e4bd7,422::Kids,Kids,1788805671
bfb9692f-cfb7-5fb4-ba89-6492b0a90e50,309::Pet Supplies,Pet Supplies,1788331414
628909e7-2e1d-5c6b-8ff8-4b787603c1be,271::Food &amp; Grocery,Food &amp; Grocery,1788358906
96dfc168-31ed-579b-a128-dec169045295,348::Industrial,Industrial,1787378418
4351aba6-9780-5d09-b7fe-22cee6da55b3,380::Computers,Computers,1787402523
557c5f89-4ce3-5cff-902d-ab666c593734,4::Electronics,Electronics,1788040233
c644abad-efc8-59f2-9b0a-ab9141c6c3dc,57::Books,Books,1787898048
c644abad-efc8-59f2-9b0a-ab9141c6c3dc,310::Garden &amp; Tools,Garden &amp; Tools,1787680208
bb15c195-521d-5868-b583-59874b3e4bd7,122::Games,Games,1788838836
a92d3c45-0098-5362-b5d5-4829ac051edc,434::Games,Games,1788414987
a92d3c45-0098-5362-b5d5-4829ac051edc,487::Beauty,Beauty,1788456727
bb15c195-521d-5868-b583-59874b3e4bd7,133::Jewelry &amp; Watches,Jewelry &amp; Watches,1788668618
bb15c195-521d-5868-b583-59874b3e4bd7,251::Movies,Movies,1788683756
bb15c195-521d-5868-b583-59874b3e4bd7,406::Handmade,Handmade,1788686954
bb15c195-521d-5868-b583-59874b3e4bd7,146::Baby,Baby,1788220927
bb15c195-521d-5868-b583-59874b3e4bd7,7::Music,Music,1788222927
bb15c195-521d-5868-b583-59874b3e4bd7,411::Home,Home,1788229140
bb15c195-521d-5868-b583-59874b3e4bd7,251::Beauty,Beauty,1788237120
bb15c195-521d-5868-b583-59874b3e4bd7,424::Music,Music,1788260595
bb15c195-521d-5868-b583-59874b3e4bd7,207::Movies,Movies,1788588980
bb15c195-521d-5868-b583-59874b3e4bd7,211::Toys,Toys,1788590101
bb15c195-521d-5868-b583-59874b3e4bd7,477::Computers,Computers,1788608036
bb15c195-521d-5868-b583-59874b3e4bd7,284::Movies,Movies,1788623851
bb15c195-521d-5868-b583-59874b3e4bd7,20::Entertainment,Entertainment,1788641470
4351aba6-9780-5d09-b7fe-22cee6da55b3,389::Toys,Toys,1788141794
bb15c195-521d-5868-b583-59874b3e4bd7,407::Books,Books,1788142655
75d664eb-1d96-5065-a5b6-e5b32711d6fc,101::Toys,Toys,1788155799
bb15c195-521d-5868-b583-59874b3e4bd7,437::Outdoors,Outdoors,1788199856
bb15c195-521d-5868-b583-59874b3e4bd7,456::Garden &amp; Tools,Garden &amp; Tools,1788201280
bb15c195-521d-5868-b583-59874b3e4bd7,278::Pet Supplies,Pet Supplies,1788208986
bb15c195-521d-5868-b583-59874b3e4bd7,457::Handmade,Handmade,1788210907
29f96720-c0b5-5f2f-99de-418b8a25395c,251::Music,Music,1782801746
99935819-75d7-54a6-9a06-6ac50e3fe3f3,479::Pet Supplies,Pet Supplies,1782831379
99935819-75d7-54a6-9a06-6ac50e3fe3f3,251::Home,Home,1782885831
9c2011a5-de46-5419-98bb-27c1f458f31b,214::Pet Supplies,Pet Supplies,1782100700
fd3272cc-1a64-57c3-85c8-334f8b4e865d,490::Books,Books,1788917960
1dd7dc4a-f0a7-5c7f-a509-e13b800cc5fb,26::Shoes,Shoes,1788931665
a1c3dd99-57cf-5eb1-a899-eb53cd5398f5,329::Smart Home,Smart Home,1788933237
1cd9748e-be44-57d9-87ab-b45b6e1176e7,39::Shoes,Shoes,1788934007
1dd7dc4a-f0a7-5c7f-a509-e13b800cc5fb,205::Sports,Sports,1788934794
1dd7dc4a-f0a7-5c7f-a509-e13b800cc5fb,246::Art,Art,1788935617
1cd9748e-be44-57d9-87ab-b45b6e1176e7,251::Entertainment,Entertainment,1788935822
1dd7dc4a-f0a7-5c7f-a509-e13b800cc5fb,313::Electronics,Electronics,1788938313
1dd7dc4a-f0a7-5c7f-a509-e13b800cc5fb,251::Books,Books,1788938879
fd3272cc-1a64-57c3-85c8-334f8b4e865d,328::Beauty,Beauty,1788946779
ee8e3694-87a7-5794-b6e3-2f7fc5c5f5f8,297::Jewelry &amp; Watches,Jewelry &amp; Watches,1788946799
1dd7dc4a-f0a7-5c7f-a509-e13b800cc5fb,170::Pet Supplies,Pet Supplies,1788946800
1dd7dc4a-f0a7-5c7f-a509-e13b800cc5fb,176::Industrial,Industrial,1788946800
1dd7dc4a-f0a7-5c7f-a509-e13b800cc5fb,331::Industrial,Industrial,1788946800
1dd7dc4a-f0a7-5c7f-a509-e13b800cc5fb,432::Pet Supplies,Pet Supplies,1788946800
1dd7dc4a-f0a7-5c7f-a509-e13b800cc5fb,29::Toys,Toys,1788946800
1dd7dc4a-f0a7-5c7f-a509-e13b800cc5fb,74::Computers,Computers,1788946800
1dd7dc4a-f0a7-5c7f-a509-e13b800cc5fb,37::Pet Supplies,Pet Supplies,1788946800
5c37b72e-ba81-5b7e-930a-1f15d2e1f010,331::Pet Supplies,Pet Supplies,1788524391
5c37b72e-ba81-5b7e-930a-1f15d2e1f010,111::Handmade,Handmade,1788242804
8d15109e-c184-517f-b6e6-d8ec75e1a96d,372::Electronics,Electronics,1788406460
a01293fb-d757-5777-a292-df25ca2454bd,187::Home,Home,1788070747
8d15109e-c184-517f-b6e6-d8ec75e1a96d,59::Baby,Baby,1788075451
7f25ddbc-8d6a-59c4-90a2-7053a68f25aa,73::Garden &amp; Tools,Garden &amp; Tools,1787897608
a01293fb-d757-5777-a292-df25ca2454bd,77::Smart Home,Smart Home,1787923690
a01293fb-d757-5777-a292-df25ca2454bd,178::Art,Art,1787938710
8d15109e-c184-517f-b6e6-d8ec75e1a96d,328::Home,Home,1787830207
a01293fb-d757-5777-a292-df25ca2454bd,459::Beauty,Beauty,1787399324
8d15109e-c184-517f-b6e6-d8ec75e1a96d,59::Entertainment,Entertainment,1788331730
5c37b72e-ba81-5b7e-930a-1f15d2e1f010,5::Toys,Toys,1788675883
0374abd5-00ac-5dc4-9131-9dc5597176f6,199::Beauty,Beauty,1783921304
123e63fe-88d4-5289-b076-c23f81215df7,52::Home,Home,1783923039
0374abd5-00ac-5dc4-9131-9dc5597176f6,99::Handmade,Handmade,1783960072
5a92bfef-8b0c-5389-9386-b6ead9ea7bbe,89::Pet Supplies,Pet Supplies,1783837415
5a92bfef-8b0c-5389-9386-b6ead9ea7bbe,251::Computers,Computers,1784609967
5a92bfef-8b0c-5389-9386-b6ead9ea7bbe,344::Art,Art,1784616182
0ce0576d-86ca-5bb7-bc71-6ed014d184d1,499::Electronics,Electronics,1784616399
8c39ae3f-0e35-50e7-8350-5975b1880711,292::Garden &amp; Tools,Garden &amp; Tools,1785043379
5a92bfef-8b0c-5389-9386-b6ead9ea7bbe,355::Kids,Kids,1785079475
4647992c-ba26-5aff-84ee-9f84fe76e336,301::Pet Supplies,Pet Supplies,1785103770
5a92bfef-8b0c-5389-9386-b6ead9ea7bbe,141::Home,Home,1784347441
5a92bfef-8b0c-5389-9386-b6ead9ea7bbe,37::Entertainment,Entertainment,1784357910
e129189f-725e-5314-aefc-379aea51f19a,7::Smart Home,Smart Home,1784775717
0374abd5-00ac-5dc4-9131-9dc5597176f6,412::Electronics,Electronics,1784787837
0374abd5-00ac-5dc4-9131-9dc5597176f6,378::Pet Supplies,Pet Supplies,1784787888
b9fda5d9-7a14-5f2e-9d73-fe226e57e074,311::Computers,Computers,1784961178
8cecee25-b2ba-580f-8dd8-17f00b439499,379::Entertainment,Entertainment,1784963153
5a92bfef-8b0c-5389-9386-b6ead9ea7bbe,251::Baby,Baby,1784096639
123e63fe-88d4-5289-b076-c23f81215df7,204::Movies,Movies,1784441831
b9fda5d9-7a14-5f2e-9d73-fe226e57e074,208::Kids,Kids,1784467004
7074c1cb-dbe3-52bd-8e83-9f4e864eba97,443::Automotive,Automotive,1784701085
7074c1cb-dbe3-52bd-8e83-9f4e864eba97,251::Pet Supplies,Pet Supplies,1784724175
e129189f-725e-5314-aefc-379aea51f19a,59::Music,Music,1784734618
b9fda5d9-7a14-5f2e-9d73-fe226e57e074,213::Jewelry &amp; Watches,Jewelry &amp; Watches,1784527584
bdf32dc0-3143-551d-aafd-828f20f87613,461::Automotive,Automotive,1784529553
b9fda5d9-7a14-5f2e-9d73-fe226e57e074,477::Food &amp; Grocery,Food &amp; Grocery,1785211563
9fa0ed0e-76db-5c81-b80f-dcdd405bae18,406::Pet Supplies,Pet Supplies,1785217875
e129189f-725e-5314-aefc-379aea51f19a,428::Shoes,Shoes,1785221276
9fa0ed0e-76db-5c81-b80f-dcdd405bae18,325::Games,Games,1785238694
2a5429ce-4cfd-503a-8c80-5c591a6c1b42,9::Computers,Computers,1785262917
8c39ae3f-0e35-50e7-8350-5975b1880711,295::Toys,Toys,1784183333
123e63fe-88d4-5289-b076-c23f81215df7,370::Pet Supplies,Pet Supplies,1784875632
5a92bfef-8b0c-5389-9386-b6ead9ea7bbe,251::Beauty,Beauty,1784909961
0374abd5-00ac-5dc4-9131-9dc5597176f6,209::Smart Home,Smart Home,1784935831
b9fda5d9-7a14-5f2e-9d73-fe226e57e074,174::Jewelry &amp; Watches,Jewelry &amp; Watches,1784935901
8c39ae3f-0e35-50e7-8350-5975b1880711,481::Computers,Computers,1785133468
b9fda5d9-7a14-5f2e-9d73-fe226e57e074,63::Industrial,Industrial,1785134815
8cecee25-b2ba-580f-8dd8-17f00b439499,292::Outdoors,Outdoors,1785158693
4647992c-ba26-5aff-84ee-9f84fe76e336,490::Clothing,Clothing,1785162459
4647992c-ba26-5aff-84ee-9f84fe76e336,98::Books,Books,1785168694
4647992c-ba26-5aff-84ee-9f84fe76e336,490::Toys,Toys,1785170310
9fa0ed0e-76db-5c81-b80f-dcdd405bae18,25::Industrial,Industrial,1785178366
12efd22e-13db-5875-85ff-cd6e5636b470,128::Automotive,Automotive,1785498318
4ef64fbc-00c0-54f2-98c5-84e5f93198b1,59::Movies,Movies,1785509312
69dae3e4-0ae6-5fc1-9686-83bf14d4ed16,251::Health,Health,1786342939
69dae3e4-0ae6-5fc1-9686-83bf14d4ed16,406::Kids,Kids,1786343625
4ef64fbc-00c0-54f2-98c5-84e5f93198b1,377::Movies,Movies,1786343872
69dae3e4-0ae6-5fc1-9686-83bf14d4ed16,325::Art,Art,1786352540
4ef64fbc-00c0-54f2-98c5-84e5f93198b1,109::Electronics,Electronics,1786271413
69dae3e4-0ae6-5fc1-9686-83bf14d4ed16,158::Clothing,Clothing,1786291793
69dae3e4-0ae6-5fc1-9686-83bf14d4ed16,481::Smart Home,Smart Home,1786296495
4c7d7ab5-fb1f-5b7e-aac2-87befbc41362,176::Home,Home,1786775789
43c825f8-615d-5725-a791-5d110a84fd13,485::Pet Supplies,Pet Supplies,1786788401
5ec24dfa-c129-52b3-a81e-33b5db556799,251::Shoes,Shoes,1786795402
86fbe0be-c53a-55f6-958f-c6bd81ecee0f,263::Beauty,Beauty,1786798755
43c825f8-615d-5725-a791-5d110a84fd13,271::Outdoors,Outdoors,1786835617
69dae3e4-0ae6-5fc1-9686-83bf14d4ed16,28::Handmade,Handmade,1786603306
12efd22e-13db-5875-85ff-cd6e5636b470,353::Entertainment,Entertainment,1786064532
43c825f8-615d-5725-a791-5d110a84fd13,428::Movies,Movies,1786083107
d152f9e1-867f-508e-bebe-f677d3a7e42b,440::Outdoors,Outdoors,1786145096
e9c3f72c-a601-5de3-91b0-425fc741e2a9,66::Sports,Sports,1785652531
38d66027-450f-500d-9552-488470164836,251::Outdoors,Outdoors,1785652778
43c825f8-615d-5725-a791-5d110a84fd13,190::Games,Games,1785675530
e9c3f72c-a601-5de3-91b0-425fc741e2a9,208::Entertainment,Entertainment,1785675662
e9c3f72c-a601-5de3-91b0-425fc741e2a9,198::Movies,Movies,1785697403
86fbe0be-c53a-55f6-958f-c6bd81ecee0f,470::Food &amp; Grocery,Food &amp; Grocery,1785709877
12efd22e-13db-5875-85ff-cd6e5636b470,251::Electronics,Electronics,1785710437
5ec24dfa-c129-52b3-a81e-33b5db556799,167::Movies,Movies,1786849175
69dae3e4-0ae6-5fc1-9686-83bf14d4ed16,8::Electronics,Electronics,1786857582
5ec24dfa-c129-52b3-a81e-33b5db556799,439::Computers,Computers,1786866399
5ec24dfa-c129-52b3-a81e-33b5db556799,132::Food &amp; Grocery,Food &amp; Grocery,1786866902
5ec24dfa-c129-52b3-a81e-33b5db556799,241::Art,Art,1786871507
5ec24dfa-c129-52b3-a81e-33b5db556799,414::Baby,Baby,1786882710
5ec24dfa-c129-52b3-a81e-33b5db556799,184::Garden &amp; Tools,Garden &amp; Tools,1786891885
43c825f8-615d-5725-a791-5d110a84fd13,340::Jewelry &amp; Watches,Jewelry &amp; Watches,1787207263
4ef64fbc-00c0-54f2-98c5-84e5f93198b1,27::Jewelry &amp; Watches,Jewelry &amp; Watches,1787228732
12efd22e-13db-5875-85ff-cd6e5636b470,152::Movies,Movies,1787266310
